med_earn,geometry,city_name
25882,"list(c(-87.5771401229381, -87.583498, -87.586595, -87.590342, -87.59029, -87.591528, -87.586458, -87.579498, -87.575235, -87.575817, -87.5724074426152, -87.572305, -87.5741723363807, -87.5742071999041, -87.5743040941163, -87.5744148238289, -87.5745213134811, -87.574643716985, -87.5747712516574, -87.5748805545471, -87.5749687079564, -87.575085940469, -87.5751892870773, -87.5753255504992, -87.5754523814481, -87.5755558497082, -87.5756798514883, -87.5758155708285, -87.5759059656176, -87.5759722972323, 
-87.5760459040925, -87.5760995459187, -87.5761303064838, -87.5761860869479, -87.5763165895751, -87.576382500848, -87.576430195832, -87.5764931361662, -87.5765430217806, -87.5765611762611, -87.5766181796007, -87.5766846182033, -87.5767489551714, -87.5768181790896, -87.5769298521305, -87.576996639563, -87.5770426379961, -87.5770936288192, -87.5771401229381, 41.786132334622, 41.785923, 41.786143, 41.786106, 41.783353, 41.780566, 41.780619, 41.779757, 41.780714, 41.781389, 41.7807438893462, 41.781061, 
41.782612087538, 41.782627970461, 41.7826818492737, 41.7827440533575, 41.7827925073538, 41.7828597272136, 41.782926980824, 41.7829858824432, 41.7830347638219, 41.7831052422155, 41.7831717863034, 41.7832451348766, 41.783310187932, 41.783366304758, 41.7834225571885, 41.7834799841901, 41.78352558676, 41.7835595040771, 41.7835984095757, 41.7836514539844, 41.7837169701661, 41.7838375380327, 41.7840892256819, 41.7842213853759, 41.7843435455865, 41.7844789785044, 41.7845802976323, 41.784617190362, 41.7847586226188, 
41.7849083492932, 41.7850498295069, 41.7852121973247, 41.7855065716051, 41.7856892317854, 41.7858311393883, 41.7859851552313, 41.786132334622))",chi
30138,"list(c(-87.71804, -87.716809, -87.714364, -87.713136, -87.711909, -87.708248, -87.708355, -87.708386, -87.708989, -87.710817, -87.713261, -87.713308, -87.718196, -87.71804, 41.961069, 41.961084, 41.961114, 41.961129, 41.961144, 41.961187, 41.964699, 41.965584, 41.96558, 41.96512, 41.965103, 41.966583, 41.966529, 41.961069))",chi
30507,"list(c(-87.72708, -87.725465, -87.724022, -87.722182, -87.7208, -87.71879, -87.717278, -87.717287, -87.717399, -87.720694, -87.723919, -87.727185, -87.72708, 41.935431, 41.935442, 41.93546, 41.935483, 41.936651, 41.936013, 41.935091, 41.935382, 41.939216, 41.939174, 41.939133, 41.939095, 41.935431))",chi
54286,"list(c(-87.707113, -87.707081, -87.706976, -87.702089, -87.702212, -87.702318, -87.707219, -87.707113, 41.921452, 41.920663, 41.917402, 41.917445, 41.921503, 41.924763, 41.924716, 41.921452))",chi
49688,"list(c(-87.661714, -87.661641, -87.661571, -87.656681, -87.656853, -87.661026, -87.661724, -87.661714, 41.871752, 41.869339, 41.866916, 41.866997, 41.872254, 41.872169, 41.87211, 41.871752))",chi
25500,"list(c(-87.654798, -87.654787, -87.653742, -87.650019, -87.650068, -87.650118, -87.654822, -87.654798, 41.967272, 41.96543, 41.965444, 41.965488, 41.96735, 41.969156, 41.96909, 41.967272))",chi
22643,"list(c(-87.740262, -87.73939, -87.740123, -87.740078, -87.737802, -87.735222, -87.73538, -87.735476, -87.74037, -87.740262, 41.876907, 41.873266, 41.873251, 41.871899, 41.872406, 41.87352, 41.877861, 41.880611, 41.880555, 41.876907))",chi
46302,"list(c(-87.8563084857071, -87.846447, -87.846427, -87.846477, -87.841535, -87.836608, -87.836579, -87.836573, -87.836618, -87.8371818814606, -87.837472342613, -87.8376572706102, -87.8378673757455, -87.83801608952, -87.838215145118, -87.838441679294, -87.8386296955866, -87.8393389554479, -87.8394772703642, -87.8396602406514, -87.8400498844897, -87.8417422612882, -87.8432038481372, -87.8433049574882, -87.843441262259, -87.843527235963, -87.8437271502095, -87.8438362201535, -87.8439461613565, -87.843986945912, 
-87.8441278297098, -87.8442501530117, -87.8443471850025, -87.844403719306, -87.8446113011714, -87.8447335783434, -87.8450526270481, -87.8453655426024, -87.8457398721479, -87.8460778589608, -87.8467088039653, -87.8467094592105, -87.854607, -87.8558364869051, -87.8557656709716, -87.8557332850906, -87.85573, -87.8557238398031, -87.8556805445006, -87.8556358546206, -87.8556122023097, -87.855506, -87.855514, -87.8555605016157, -87.8555821884036, -87.8556281004473, -87.855675, -87.8559567473207, -87.8560077351706, 
-87.8560878579753, -87.8560909291392, -87.856424736041, -87.8564378909788, -87.856464132391, -87.8564714757819, -87.8565188472587, -87.8565652383749, -87.856570975788, -87.8566130259055, -87.8566447183032, -87.8566469406149, -87.8564641071165, -87.8563084857071, 41.9836288137583, 41.983761, 41.980078, 41.977351, 41.97744, 41.977471, 41.979761, 41.980432, 41.986365, 41.9864498911662, 41.9864818008325, 41.9865069671712, 41.9865394874001, 41.9865627959979, 41.9865971899548, 41.9866362560356, 41.9866678428584, 
41.9867746065542, 41.9867946109943, 41.9868213029876, 41.9868773677799, 41.9871232081949, 41.9873486927235, 41.9873639156231, 41.9873844743548, 41.9873971637817, 41.987425978916, 41.987444007219, 41.9874587458138, 41.9874645181224, 41.9874781258294, 41.9874944262102, 41.9875042804468, 41.9875091306821, 41.9875405581313, 41.98755825707, 41.9876214414622, 41.9876689569372, 41.9877232913473, 41.987772860025, 41.9878682075246, 41.9878723301866, 41.988718, 41.9890530451632, 41.9889270027026, 41.9888264344586, 
41.98882, 41.9887971038386, 41.9886626578065, 41.9884950743332, 41.9883882435479, 41.988128, 41.987964, 41.9878346048704, 41.9877374515721, 41.9876465037772, 41.987516, 41.9869381400533, 41.9868058619257, 41.9866174497559, 41.9866109603147, 41.985650619575, 41.9855804421356, 41.9854108486772, 41.9853632403283, 41.985200980146, 41.9850420089141, 41.9850223024544, 41.9848188842094, 41.9846627884693, 41.9845231588305, 41.983934312856, 41.9836288137583))",chi
62029,"list(c(-87.684193, -87.684166, -87.682395, -87.682865, -87.682419, -87.680408, -87.679186, -87.677697, -87.674431, -87.674174, -87.674313, -87.674357, -87.674408, -87.676407, -87.677885, -87.683691, -87.684272, -87.684193, 41.973128, 41.972325, 41.972348, 41.968702, 41.968708, 41.968739, 41.968756, 41.968776, 41.968819, 41.968822, 41.973368, 41.974279, 41.976103, 41.976075, 41.976054, 41.97597, 41.975433, 41.973128))",chi
70806,"list(c(-87.678453, -87.67356, -87.673625, -87.678553, -87.678453, 41.943216, 41.943277, 41.946928, 41.946864, 41.943216))",chi
28798,"list(c(-87.688171, -87.688135, -87.688027, -87.687952, -87.683188, -87.678293, -87.678318, -87.678357, -87.678417, -87.678455, -87.678491, -87.68217, -87.685834, -87.688217, -87.688171, 41.856915, 41.855691, 41.853857, 41.852009, 41.852062, 41.852137, 41.85306, 41.854534, 41.856722, 41.858484, 41.858942, 41.858763, 41.859366, 41.859337, 41.856915))",chi
42840,"list(c(-87.643299, -87.64322, -87.63837, -87.63845, -87.638453, -87.638484, -87.638592, -87.641017, -87.643431, -87.643299, 41.906447, 41.903716, 41.903793, 41.90652, 41.906634, 41.907601, 41.911115, 41.911076, 41.911018, 41.906447))",chi
25282,"list(c(-87.654958, -87.654874, -87.652449, -87.650016, -87.650204, -87.651415, -87.655059, -87.654958, 41.79781, 41.794172, 41.79421, 41.79424, 41.801517, 41.801501, 41.801452, 41.79781))",chi
25791,"list(c(-87.703505, -87.703454, -87.703401, -87.703349, -87.700911, -87.699691, -87.697254, -87.693595, -87.693647, -87.693697, -87.693747, -87.693798, -87.69624, -87.69868, -87.703554, -87.703505, 41.791698, 41.789884, 41.788064, 41.786248, 41.786286, 41.786307, 41.786347, 41.786407, 41.788229, 41.790048, 41.791871, 41.793691, 41.793649, 41.793605, 41.793514, 41.791698))",chi
42197,"list(c(-87.595614, -87.593075, -87.585821, -87.585824, -87.585596, -87.580867, -87.575982, -87.576066, -87.576142, -87.581042, -87.585738, -87.586136, -87.595523, -87.595614, 41.758696, 41.756893, 41.751672, 41.751506, 41.751509, 41.751545, 41.751606, 41.755242, 41.758876, 41.758822, 41.758768, 41.758764, 41.758696, 41.758696))",chi
25977,"list(c(-87.675314, -87.67528, -87.670399, -87.667953, -87.665568, -87.657326, -87.657371, -87.661711, -87.663061, -87.664251, -87.667445, -87.670562, -87.675441, -87.675314, 41.831819, 41.83039, 41.830447, 41.830474, 41.830501, 41.830601, 41.83123, 41.835377, 41.83692, 41.839206, 41.837645, 41.837287, 41.837163, 41.831819))",chi
31006,"list(c(-87.694588, -87.69457, -87.694566, -87.694516, -87.694482, -87.694371, -87.694315, -87.691871, -87.691259, -87.689427, -87.689475, -87.689527, -87.68958, -87.689644, -87.689711, -87.689727, -87.694627, -87.694588, 41.82066, 41.820129, 41.820023, 41.818319, 41.81736, 41.813736, 41.811913, 41.811951, 41.811962, 41.811992, 41.813805, 41.815621, 41.817436, 41.819623, 41.821977, 41.822882, 41.822786, 41.82066))",chi
38847,"list(c(-87.708418, -87.708386, -87.708355, -87.708248, -87.7058, -87.704585, -87.703357, -87.702135, -87.699688, -87.699072, -87.698483, -87.694794, -87.695585, -87.697202, -87.698714, -87.701093, -87.703605, -87.708472, -87.708418, 41.96663, 41.965584, 41.964699, 41.961187, 41.961204, 41.961212, 41.961219, 41.961227, 41.961242, 41.961246, 41.961249, 41.961273, 41.963074, 41.964788, 41.966199, 41.968514, 41.968494, 41.968452, 41.96663))",chi
23595,"list(c(-87.741301, -87.737683, -87.731329, -87.72645, -87.726454, -87.724246, -87.722109, -87.724059, -87.724217, -87.726559, -87.731446, -87.733887, -87.736328, -87.738781, -87.741422, -87.741301, 41.913906, 41.91355, 41.913583, 41.913645, 41.91378, 41.9138, 41.913651, 41.915373, 41.917196, 41.917166, 41.917104, 41.91707, 41.917045, 41.917017, 41.916985, 41.913906))",chi
33672,"list(c(-87.752585, -87.752507, -87.737984, -87.737857, -87.738033, -87.738013, -87.743034, -87.747238, -87.752736, -87.752585, 41.795783, 41.792888, 41.793071, 41.795292, 41.799455, 41.800382, 41.800326, 41.800265, 41.800187, 41.795783))",chi
31529,"list(c(-87.8008989150345, -87.791018, -87.786152, -87.781265, -87.781539, -87.785199, -87.78642, -87.787642, -87.791303, -87.793731, -87.797442, -87.801216, -87.801212, -87.801138118295, -87.8011343264303, -87.8011259588726, -87.8011235836498, -87.8010967225246, -87.801095333337, -87.801080962217, -87.8010715266201, -87.8010568205456, -87.8010567195378, -87.8010381545197, -87.8010235921477, -87.801017693069, -87.8010168277195, -87.8008991056953, -87.8008989150345, 41.7772920020502, 41.77753, 41.777606, 
41.777676, 41.785011, 41.784951, 41.784932, 41.784911, 41.784853, 41.784816, 41.78476, 41.784688, 41.7846, 41.7828604292036, 41.7827721222292, 41.7825779789212, 41.782518194741, 41.7818857099102, 41.7818564977103, 41.7815546954015, 41.7812924238146, 41.7809461358902, 41.7809438946191, 41.7805330140696, 41.7802191087095, 41.7800324958544, 41.7800050091372, 41.7772944337595, 41.7772920020502))",chi
73929,"list(c(-87.7900498473778, -87.787874, -87.783315, -87.781629, -87.780804, -87.779974, -87.771509, -87.771676, -87.773739, -87.770981, -87.77081, -87.767894, -87.76615, -87.764411, -87.762627, -87.760568, -87.764479, -87.765463, -87.769393, -87.7701437781809, -87.770265416426, -87.7703594770313, -87.7703721041261, -87.7704213753059, -87.7704643901254, -87.7705253804679, -87.770611458766, -87.7706954345849, -87.7707207939629, -87.7707771210025, -87.7708336654888, -87.7708889172133, -87.7709403336642, 
-87.7709993058545, -87.7710548798136, -87.7710696409899, -87.771142911411, -87.7711953412732, -87.7712542626281, -87.7713202434902, -87.7713520562209, -87.7713885939353, -87.7714328048227, -87.7714818959353, -87.7715497895718, -87.7716090211953, -87.771674298762, -87.7717421447723, -87.7717753529498, -87.7718222328513, -87.7718576830552, -87.7718886491295, -87.7719314066942, -87.7719711926016, -87.772058789182, -87.7721285850526, -87.7722070795721, -87.7722462631187, -87.7723326960231, -87.7724138591812, 
-87.7724454499904, -87.7725304907827, -87.7725897268651, -87.7726352968501, -87.7726973000415, -87.7727365583024, -87.7727919188355, -87.7728797730486, -87.7729116252662, -87.7729764543276, -87.7730497381389, -87.7731029656523, -87.7732241350424, -87.7733450689063, -87.7755629530302, -87.776284237121, -87.7765192032184, -87.7768278613993, -87.7770532449311, -87.7770521089917, -87.7770449998608, -87.7770320230942, -87.777026529255, -87.7770225195128, -87.7770196507156, -87.7770167831316, -87.7770139156701, 
-87.7770114448261, -87.7770109740878, -87.7770081052411, -87.7770052385844, -87.7770023700894, -87.7769995012014, -87.7769966326684, -87.7769937659623, -87.7769908975138, -87.776988028954, -87.7769851603692, -87.7769814903533, -87.776973577908, -87.7769722168173, -87.7773470297123, -87.7776227308532, -87.7777808526374, -87.7779390475631, -87.7780971693967, -87.7782553648492, -87.7784134871, -87.7785716822339, -87.778729803798, -87.7788835114115, -87.7790350104751, -87.7791037718598, -87.7791109738046, 
-87.7791111667075, -87.77906, -87.7792662075869, -87.7792662302951, -87.7797196344642, -87.7799696215617, -87.779983272958, -87.7803668309146, -87.7806295171169, -87.7806403023973, -87.7819937008761, -87.7820706790593, -87.7822515647938, -87.7858200011154, -87.7860683320498, -87.7862632591069, -87.7865164069695, -87.7867260015284, -87.7872350466085, -87.7874275810249, -87.7875033456978, -87.7887020347764, -87.7887227350944, -87.7887227487733, -87.7824519806105, -87.7824510173289, -87.7822906178765, 
-87.7822357012642, -87.7821585840968, -87.782055957166, -87.7820031252173, -87.7821556620703, -87.7822008075117, -87.7824664266204, -87.782777263328, -87.7853900250312, -87.7880016937333, -87.7900498473778, 42.0006816496865, 41.999681, 42.000072, 42.002883, 42.00284, 41.997414, 41.99642, 41.994481, 41.99312, 41.991356, 41.989075, 41.988732, 41.990074, 41.989406, 41.990684, 41.98796, 41.995444, 41.997343, 42.004954, 42.0062829985758, 42.0062252635614, 42.0061940852101, 42.0062183780723, 42.0063137051056, 
42.0063969009275, 42.0065151722063, 42.0066761576575, 42.0068332343371, 42.0068824258655, 42.0069914531152, 42.0071010873183, 42.0072110153719, 42.0073136802174, 42.0074274691324, 42.0075345455441, 42.0075630742828, 42.0077035789713, 42.007804108464, 42.007915372884, 42.0080398980106, 42.008099987157, 42.0081794174278, 42.0082564717317, 42.0083476539454, 42.0084765238404, 42.0085902596309, 42.0087236160195, 42.0088622562489, 42.0089270174949, 42.009018628081, 42.0090877893264, 42.0091482034758, 42.0092276093735, 
42.0093015954909, 42.0094705176467, 42.0096051049417, 42.0097587516741, 42.0098346554038, 42.0100020895119, 42.0101579162222, 42.0102185802413, 42.0103812868336, 42.0104949109666, 42.0105810826766, 42.0106980953454, 42.0107738343358, 42.0108806884505, 42.0110500510902, 42.0111100845367, 42.0112324625591, 42.0113723897365, 42.0114750343964, 42.0116932407111, 42.0119490006329, 42.0119693501819, 42.0119729457933, 42.0119781108008, 42.0119809368562, 42.0119823281598, 42.012104247513, 42.0123964691594, 
42.0129313578319, 42.0131563000413, 42.0133209319033, 42.013438918366, 42.0135568485763, 42.0136748899242, 42.0137726267496, 42.0137928211429, 42.013910807321, 42.0140287940561, 42.0141467791332, 42.014264765578, 42.014382752022, 42.0145007384724, 42.0146186700281, 42.0147366550925, 42.0148546415263, 42.015005554871, 42.0153307024445, 42.015385578769, 42.0153962316914, 42.0154040979378, 42.0154085954372, 42.0154131479565, 42.0154176450204, 42.0154221422226, 42.0154266388528, 42.0154311356174, 42.0154356318086, 
42.0154399966938, 42.015444351257, 42.0154419382738, 42.0151295206954, 42.0151210115759, 42.011991, 42.0119921833023, 42.0119917141736, 42.0119923925173, 42.0119935150494, 42.011993580859, 42.0119949075532, 42.0119997955759, 42.0119999965424, 42.0119995343123, 42.0119979174788, 42.0119994444402, 42.0119981414978, 42.0119961624127, 42.0119943751187, 42.0119916579632, 42.01199172238, 42.011991839891, 42.0119946225816, 42.011997488494, 42.011997008506, 42.0119967125579, 42.0119967123623, 42.0048161230401, 
42.0048153689897, 42.0046898209527, 42.0046497939652, 42.0045986015335, 42.0045319182404, 42.0044977191151, 42.0044257030917, 42.0044042956152, 42.0042788437822, 42.004131983972, 42.0028972496955, 42.0016581145474, 42.0006816496865))",chi
52250,"list(c(-87.73386, -87.733748, -87.73128, -87.727401, -87.727508, -87.727618, -87.73397, -87.73386, 41.949953, 41.946293, 41.946323, 41.946373, 41.950032, 41.953662, 41.953578, 41.949953))",chi
59961,"list(list(c(-87.8287512990683, -87.8286940774316, -87.8286939908299, -87.8286934886043, -87.8286927746329, -87.8286913912015, -87.8287512990683, 41.9803269584105, 41.9797771173802, 41.979803668818, 41.9799698008753, 41.9801906514733, 41.9803279473676, 41.9803269584105)), list(c(-87.8286429871627, -87.8286257019198, -87.8281744703232, -87.8280824572021, -87.8280822442865, -87.8280818782383, -87.8280817863281, -87.8281738859107, -87.8286429871627, 41.9792861844346, 41.9791200866003, 41.9791231809641, 
41.9791228630334, 41.9791680816862, 41.9792795223152, 41.979291149115, 41.9792901905475, 41.9792861844346)), list(c(-87.8299617866323, -87.829962, -87.8296036831853, -87.8296029952078, -87.829607294371, -87.8296468747785, -87.8297650167579, -87.8299617866323, 41.9773301875238, 41.97733, 41.9770958775755, 41.9772659213735, 41.9773362081487, 41.9773354051487, 41.9773334810843, 41.9773301875238)), list(c(-87.8286386124043, -87.8287006975009, -87.8286388561526, -87.8286386124043, 41.9784930647809, 41.978438502321, 
41.978439500721, 41.9784930647809)), list(c(-87.8336182896239, -87.833739, -87.8336184719657, -87.8336182896239, 41.9764186946304, 41.9764, 41.9763953701338, 41.9764186946304)), list(c(-87.8296039079204, -87.8301939884643, -87.8301049811669, -87.8300682733251, -87.8299165123272, -87.8298478043133, -87.8296274088301, -87.8296042364702, -87.8296039079204, 41.9770403307784, 41.9769489649908, 41.976950508275, 41.9769511157405, 41.976953743405, 41.976954923966, 41.9769587320905, 41.9769591243744, 41.9770403307784
)), list(c(-87.8250504338958, -87.824429, -87.8243698118378, -87.8244032413012, -87.8244264915224, -87.8245483899577, -87.8248668391446, -87.825012345525, -87.8250504338958, 41.9760659197227, 41.976042, 41.9765011629623, 41.9762535915738, 41.9760747851694, 41.976074324381, 41.9760690393864, 41.9760665553538, 41.9760659197227)), list(c(-87.8235287020287, -87.82352, -87.8233479408668, -87.8281078389322, -87.8284709016623, -87.8287959028286, -87.8304601560175, -87.8308479121877, -87.8316149776945, -87.8320657093616, 
-87.8328016968558, -87.8335542927547, -87.8338388134549, -87.8340480152099, -87.8341671290018, -87.8342579527134, -87.8350276013848, -87.8350270117215, -87.8363819506105, -87.8363898221403, -87.8365809747806, -87.8365809904175, -87.8366177289044, -87.836618, -87.836573, -87.836579, -87.83315, -87.8288604160137, -87.8288594567747, -87.8291908772648, -87.8294115786604, -87.8297635239711, -87.8297747056725, -87.8300725790283, -87.8300898674438, -87.8303049045339, -87.8304161384202, -87.8305137613302, 
-87.8305199404342, -87.8307424814355, -87.830757268919, -87.8307930221896, -87.8309723791307, -87.831068825505, -87.8310722094596, -87.831187415767, -87.8313514698822, -87.8313950952371, -87.8314024520153, -87.8316175621657, -87.8316306570832, -87.8317214392125, -87.8317377709734, -87.8318141330309, -87.8319099909287, -87.8320292439385, -87.8320478559602, -87.8322443535992, -87.8323630173544, -87.8323636057931, -87.8325272192923, -87.8326600812667, -87.8326893604549, -87.8328102312596, -87.8330255623108, 
-87.8332461902082, -87.833620572641, -87.8342386100675, -87.8344814548297, -87.8351003743088, -87.8350982081315, -87.8350958828145, -87.8344769600392, -87.8343552385, -87.834353361482, -87.8343510053938, -87.8343496453672, -87.8345249688847, -87.8347555874962, -87.8348274392685, -87.8350076667203, -87.8350919945135, -87.8350899398226, -87.83508686754, -87.8350846247764, -87.8350824570848, -87.8350802878466, -87.835078119021, -87.8350759508556, -87.8350737815715, -87.8350716126999, -87.8344529374059, 
-87.8342103708979, -87.8335959186692, -87.833595599767, -87.8335944924859, -87.8335937479959, -87.8335930667187, -87.8335925520067, -87.8335915769437, -87.8335894381236, -87.8335870659533, -87.8335848961394, -87.8335841881724, -87.8335839914378, -87.8332110630974, -87.8332099018975, -87.8332082227337, -87.8331940285387, -87.8331841524788, -87.8331664802378, -87.8331277327381, -87.8330808911517, -87.8330297172312, -87.8329996274042, -87.8327789908506, -87.8324958203711, -87.8322127234188, -87.8319295528766, 
-87.831646382303, -87.8316340223029, -87.8313632852566, -87.8310801141889, -87.830796943521, -87.8305138463803, -87.8302306756497, -87.8299880421697, -87.8297067835374, -87.8294256727916, -87.8291225648911, -87.828815850978, -87.8284830937446, -87.8281133312035, -87.8281359715038, -87.8276774904988, -87.8273667365679, -87.8269779250501, -87.8267517747968, -87.8267330149388, -87.8264477972034, -87.8261625062529, -87.8260134600884, -87.8258744171507, -87.8255828682499, -87.8252880824031, -87.8252713089263, 
-87.8252738866783, -87.8252764644368, -87.8252790422019, -87.8252816199736, -87.8252841969478, -87.8252867751005, -87.8252893533283, -87.8252976430017, -87.8244676387148, -87.8236459470508, -87.8235287020287, 41.9830255068817, 41.983093, 41.9843553643708, 41.9850398335762, 41.9850916500401, 41.9851380289361, 41.9853753501424, 41.9854306697945, 41.985540060804, 41.9856043232402, 41.985709234772, 41.9858165739076, 41.9858571641115, 41.9858869980799, 41.985903981296, 41.9859168897498, 41.9860266533768, 
41.9860740155023, 41.9862671536556, 41.9862628730187, 41.9862816537344, 41.9863838756697, 41.986387911952, 41.986365, 41.980432, 41.979761, 41.980399, 41.9804479026617, 41.9806003802897, 41.9805948112969, 41.9805911151372, 41.9805851952363, 41.9805850247475, 41.9805800192728, 41.9805797111457, 41.9805760979318, 41.9805742255354, 41.9805726221726, 41.9805725394683, 41.9805687390385, 41.9805684744717, 41.9805679174939, 41.9805648606018, 41.9805632518929, 41.9805632118139, 41.980561246007, 41.9805585057747, 
41.9805577634945, 41.9805576310076, 41.9805540159284, 41.9805537987361, 41.980552274493, 41.9805520165475, 41.9805507582552, 41.9805491465431, 41.980547087798, 41.9805467848815, 41.9805435264262, 41.9805415196465, 41.9805415222144, 41.9805387234948, 41.9805365039248, 41.9805360278894, 41.9805339756625, 41.9805303586334, 41.9805265998963, 41.9805202719492, 41.9805097883359, 41.980505684737, 41.9804952003167, 41.9806598433065, 41.9808354624265, 41.9808459468043, 41.9808460506221, 41.980938218708, 41.9809996512462, 
41.9811558052145, 41.9811507074272, 41.9811488552612, 41.9811490108713, 41.9811494009235, 41.9811488698619, 41.9812864194948, 41.9815201027543, 41.9816850746869, 41.9818499920564, 41.9820149642986, 41.9821798816536, 41.9823448538908, 41.9825098261185, 41.982674743459, 41.9826701356293, 41.9826563481478, 41.982666682538, 41.9826887445616, 41.9827738098353, 41.9828314354564, 41.9828808830714, 41.9829185310537, 41.9829961878196, 41.9831567694007, 41.983337876616, 41.9835024645921, 41.9835553697834, 
41.9835711206638, 41.9835679055198, 41.9836598856634, 41.9836770570711, 41.9837142615361, 41.9837260734745, 41.9837470719738, 41.9837728633274, 41.9837895086368, 41.9837957619519, 41.9837962348137, 41.9837996085621, 41.9838039168096, 41.9838082246795, 41.9838125315298, 41.9838168376813, 41.9838170580864, 41.9838211434558, 41.9838255030924, 41.983829807148, 41.9838341108271, 41.9838384134854, 41.9838420699295, 41.9838463796792, 41.9838506345048, 41.9838552311027, 41.9838599210953, 41.983864989149, 
41.9838706071546, 41.9819185890492, 41.9819263398782, 41.9819315567817, 41.9819381299842, 41.9819419620672, 41.981942208588, 41.9819459440504, 41.9819496784806, 41.9819516543545, 41.9819537291376, 41.9819580933482, 41.9819624968286, 41.9819627519012, 41.9820641342565, 41.98216551661, 41.9822668989617, 41.9823682813116, 41.9824697185403, 41.9825711008881, 41.9826724283505, 41.9829991351993, 41.9830114852374, 41.9830237564123, 41.9830255068817)), list(c(-87.8242869822963, -87.824199229838, -87.8242118839789, 
-87.8242210127979, -87.8242278568279, -87.8242489478712, -87.8242689173111, -87.8242825255546, -87.8242869822963, 41.9771437170694, 41.9778244467278, 41.9777301691177, 41.9776621535327, 41.9776109220891, 41.9774461439077, 41.9772901142175, 41.9771792262455, 41.9771437170694)), list(c(-87.8233307452151, -87.823327, -87.8233083563249, -87.8233274211687, -87.8233307452151, 41.9844815227545, 41.984509, 41.9846476033942, 41.9845089873794, 41.9844815227545)), list(c(-87.8232242727755, -87.8232141801658, 
-87.823219708516, -87.8232242727755, 41.9852727014403, 41.9853477315853, 41.9853083616459, 41.9852727014403)), list(c(-87.8231124243498, -87.8230784108319, -87.8230931157085, -87.8230967543369, -87.8231078298731, -87.8231124243498, 41.9861041913728, 41.9863570461927, 41.9862516132374, 41.986224323764, 41.9861409766517, 41.9861041913728)), list(c(-87.8229261981975, -87.822917, -87.8225810634223, -87.8225944338717, -87.822626451783, -87.8226568450501, -87.8226759078226, -87.8226954012137, -87.8227440249473, 
-87.8227536309246, -87.8227751068424, -87.8228289695232, -87.8228680191324, -87.8228907878869, -87.8229171143441, -87.8229261981975, 41.9874822685254, 41.98755, 41.9900306449961, 41.9899366157547, 41.9897090166391, 41.9894870364405, 41.9893476880749, 41.9892007956119, 41.9888423444211, 41.9887726566974, 41.9886167997569, 41.988219293803, 41.9879172220957, 41.987746797771, 41.9875501014402, 41.9874822685254)), list(c(-87.8230138320708, -87.8229500165269, -87.8229774481202, -87.8229776426081, -87.8229988033541, 
-87.8230138320708, 41.9868369640217, 41.9873068801672, 41.9871066858828, 41.9871053157437, 41.9869521178187, 41.9868369640217)), list(c(-87.82222357106, -87.822219, -87.8221398089916, -87.8221637040112, -87.8221935405524, -87.8222190164376, -87.82222357106, 41.9926702502315, 41.992704, 41.9932592080159, 41.9931119333696, 41.9928954942331, 41.9927044197913, 41.9926702502315)), list(c(-87.8225690167647, -87.8223195589142, -87.8223493248069, -87.8223499489743, -87.8223622933193, -87.8223839826794, -87.822400326207, 
-87.8224194644492, -87.8224419615669, -87.8224761127059, -87.8224981031183, -87.8225197633254, -87.8225394014254, -87.8225566503154, -87.8225690167647, 41.9901195971094, 41.991961529306, 41.9917553139218, 41.9917509542444, 41.9916653626892, 41.9915014652464, 41.9913806836616, 41.9912414734803, 41.9910776347676, 41.9908273512399, 41.9906578849113, 41.9904930814229, 41.9903556025451, 41.9902180298807, 41.9901195971094)), list(c(-87.8221199832332, -87.821414, -87.8214142581239, -87.8214143225525, -87.8215743098681, 
-87.8216091464254, -87.8216661459068, -87.8217225741902, -87.8217695755006, -87.8218096413148, -87.8218501888273, -87.8219489639088, -87.8220183987075, -87.8220825229903, -87.8221199832332, 41.9933814011008, 41.996851, 41.9968509933923, 41.9968505294979, 41.9962540504103, 41.9961258315551, 41.9958895905986, 41.9956557625016, 41.9954276540774, 41.9952204540559, 41.9949806270833, 41.9943966344933, 41.993994534382, 41.9936122788294, 41.9933814011008)))",chi
